year,field,germans_male,germans_female,germans_total,foreigners_male,foreigners_female,foreigners_total,total_male,total_female,general_total
2023,Dutch,80,142,222,12,21,33,92,163,255
2023,"Nordic/Scand. St. (Nord. Phil., ind. lang. n.e.c.)",258,647,905,21,38,59,279,685,964
2023,Optoelectronics,238,95,333,80,39,119,318,134,452
2023,Orchestral Music,283,282,565,501,630,1131,784,912,1696
2023,"Oriental Studies, Ancient Oriental Studies",332,457,789,109,121,230,441,578,1019
2023,MINT orientation studies,4,11,15,1,,1,5,11,16
2023,Eastern and South Eastern Europe Studies,107,185,292,37,70,107,144,255,399
2023,Oceanography,3,3,6,5,3,8,8,6,14
2023,Early Childhood Education,420,3103,3523,24,242,266,444,3345,3789
2023,Plant Production,331,311,642,28,22,50,359,333,692
2023,Nursing Science/Nursing Management,3184,9791,12975,207,624,831,3391,10415,13806
2023,Pharmacy,3794,9026,12820,908,2065,2973,4702,11091,15793
2023,Philosophy,8409,7024,15433,1186,1064,2250,9595,8088,17683
2023,Physics,25823,9801,35624,5951,2965,8916,31774,12766,44540
2023,Engineering Physics/Mechanical Process Engineering,1458,417,1875,728,182,910,2186,599,2785
2023,Political Science,14545,12240,26785,2153,2849,5002,16698,15089,31787
2023,Police/Protection of the Constitution,15929,9855,25784,259,151,410,16188,10006,26194
2023,Polish,9,21,30,4,14,18,13,35,48
2023,Portuguese,26,29,55,9,22,31,35,51,86
2023,Psychology,24722,79770,104492,2033,7307,9340,26755,87077,113832
2023,Spatial Planning,2441,2417,4858,529,889,1418,2970,3306,6276
2023,Administration of Justice,633,2350,2983,1,2,3,634,2352,2986
2023,Law,44262,61119,105381,3115,6019,9134,47377,67138,114515
2023,Renewable Energy,2065,642,2707,1042,253,1295,3107,895,4002
2023,Religious Studies,395,705,1100,141,176,317,536,881,1417
2023,Restoration Studies,130,584,714,13,46,59,143,630,773
2023,Rhythmics,1,8,9,1,12,13,2,20,22
2023,"Romance Studies (Rom. Phil., indiv. lang. n.e.c.)",418,1338,1756,155,493,648,573,1831,2404
2023,Russian,129,241,370,22,120,142,151,361,512
2023,General Studies (including School Garden),203,1011,1214,13,38,51,216,1049,1265
2023,Drama Studies,246,286,532,68,104,172,314,390,704
2023,Naval Architecture/Ship Technology,499,102,601,215,45,260,714,147,861
2023,School Pedagogy,142,262,404,23,35,58,165,297,462
2023,Sinology/Korean Studies,667,1529,2196,202,524,726,869,2053,2922
2023,Slavic Studies (Slavic Philology),285,563,848,141,348,489,426,911,1337
2023,Special Needs Education,3098,14677,17775,60,322,382,3158,14999,18157
2023,Other subjects,1084,1717,2801,721,969,1690,1805,2686,4491
2023,Other regional studies,113,206,319,33,135,168,146,341,487
2023,Other orientation studies,45,24,69,15,5,20,60,29,89
2023,Sorabistics,5,13,18,1,4,5,6,17,23
2023,Social Work,18063,61308,79371,1146,3888,5034,19209,65196,84405
2023,Social Studies,1820,1872,3692,102,114,216,1922,1986,3908
2023,Social Pedagogy,2205,9909,12114,77,489,566,2282,10398,12680
2023,Social Security Administration,803,1849,2652,56,68,124,859,1917,2776
2023,Applied Social Science,5408,17122,22530,340,1004,1344,5748,18126,23874
2023,Social Sciences,7408,10957,18365,930,1644,2574,8338,12601,20939
2023,Sociology,5491,11003,16494,632,1487,2119,6123,12490,18613
2023,Spanish,885,2409,3294,191,544,735,1076,2953,4029
2023,Sports Management/Sports Economics,7377,2653,10030,539,148,687,7916,2801,10717
2023,Sports Education/Sports Psychology,5650,3702,9352,182,97,279,5832,3799,9631
2023,Sports Science,12335,7747,20082,903,631,1534,13238,8378,21616
2023,Steel Construction,27,2,29,4,1,5,31,3,34
2023,Statistics,2077,970,3047,1211,722,1933,3288,1692,4980
2023,"South Slavic (Bulgar., Serbo-Croat., Slovene etc.)",3,4,7,,1,1,3,5,8
2023,Dance Education,34,134,168,62,144,206,96,278,374
2023,Technical Cybernetics,236,69,305,36,17,53,272,86,358
2023,Technomathematics,1680,537,2217,434,239,673,2114,776,2890
2023,Textile Design,642,2027,2669,89,417,506,731,2444,3175
2023,Textile and Clothing Technology/Industry,420,1404,1824,320,259,579,740,1663,2403
2023,Theatre Studies,662,1886,2548,83,263,346,745,2149,2894
2023,Veterinary Medicine,938,6209,7147,155,535,690,1093,6744,7837
2023,Animal Production,61,152,213,16,15,31,77,167,244
2023,Sound Engineering,357,53,410,95,18,113,452,71,523
2023,Tourism Management,1882,5982,7864,426,879,1305,2308,6861,9169
2023,Transport and Conveying Technology,266,30,296,24,6,30,290,36,326
2023,Czech,4,9,13,5,12,17,9,21,30
2023,Turkish Studies,55,196,251,46,82,128,101,278,379
2023,Environmental Protection,780,975,1755,583,459,1042,1363,1434,2797
2023,Environmental Technology (including Recycling),3438,2273,5711,738,663,1401,4176,2936,7112
2023,Prehistory and Early History,400,464,864,37,63,100,437,527,964
2023,Process Engineering,3910,2480,6390,1220,974,2194,5130,3454,8584
2023,Transport Engineering,2727,724,3451,962,301,1263,3689,1025,4714
2023,Transport Economics,797,338,1135,238,163,401,1035,501,1536
2023,Surveying (Geodesy),2686,1052,3738,865,433,1298,3551,1485,5036
2023,Supply Technology,2346,398,2744,352,84,436,2698,482,3180
2023,Administrative Science/Public Administration,7689,10932,18621,331,332,663,8020,11264,19284
2023,Folklore,225,628,853,24,103,127,249,731,980
2023,Economics,10045,4248,14293,2914,2890,5804,12959,7138,20097
2023,Hydraulic Engineering,490,353,843,220,154,374,710,507,1217
2023,Water Management,423,250,673,319,190,509,742,440,1182
2023,Viticulture and Oenology,539,313,852,102,114,216,641,427,1068
2023,Handicrafts (technical)/Technology,167,243,410,1,21,22,168,264,432
2023,Handicrafts Education,30,69,99,,2,2,30,71,101
2023,Materials Technology,1905,693,2598,1298,626,1924,3203,1319,4522
2023,Western Slavic (general and n.e.c.),12,16,28,3,3,6,15,19,34
2023,Economic/Social Geography,215,216,431,7,14,21,222,230,452
2023,Economic/Social History,91,70,161,17,38,55,108,108,216
2023,Business Informatics,45820,10920,56740,6843,4326,11169,52663,15246,67909
2023,Business Engineering spec. in Engineering Sciences,37693,9821,47514,9252,3929,13181,46945,13750,60695
2023,Business Engineering specialising in Economics,17755,5782,23537,2558,1231,3789,20313,7013,27326
2023,Business Mathematics,2681,1429,4110,608,739,1347,3289,2168,5457
2023,Business and Economics Education,2249,3422,5671,73,217,290,2322,3639,5961
2023,Business Law,7747,11891,19638,655,1243,1898,8402,13134,21536
2023,Business and Economics,40491,32247,72738,6719,7391,14110,47210,39638,86848
2023,History of Science/History of Technology,20,12,32,1,1,2,21,13,34
2023,Dentistry,4102,9266,13368,959,1331,2290,5061,10597,15658
2023,Customs and Tax Administration,2943,3248,6191,16,26,42,2959,3274,6233
2024,Waste Management,44,16,60,2,2,4,46,18,64
2024,African Studies,391,613,1004,127,169,296,518,782,1300
2024,Agricultural Biology,254,255,509,323,308,631,577,563,1140
2024,Agricultural Economics,625,414,1039,502,361,863,1127,775,1902
2024,Agricultural Science/Agriculture,5810,5349,11159,1288,1253,2541,7098,6602,13700
2024,Egyptology,303,382,685,27,46,73,330,428,758
2024,General Linguistics/Indo-European Studies,988,2821,3809,409,996,1405,1397,3817,5214
2024,General Literary Studies,749,3126,3875,156,506,662,905,3632,4537
2024,Ancient History,98,84,182,26,18,44,124,102,226
2024,American Studies,582,1330,1912,484,830,1314,1066,2160,3226
2024,Applied Art,1204,2478,3682,140,383,523,1344,2861,4205
2024,Applied Linguistics,802,2606,3408,231,747,978,1033,3353,4386
2024,Applied Systems Science,1538,447,1985,1390,442,1832,2928,889,3817
2024,English Studies,12382,29769,42151,1581,4329,5910,13963,34098,48061
2024,Anthropology (Human Biology),76,329,405,65,173,238,141,502,643
2024,Arabic/Arabic Studies,111,238,349,71,81,152,182,319,501
2024,Work Studies/Business Studies,691,950,1641,29,58,87,720,1008,1728
2024,Occupational Guidance and Career Counselling,195,434,629,5,7,12,200,441,641
2024,Labour Administration,315,610,925,6,7,13,321,617,938
2024,Archaeology,2474,3055,5529,211,347,558,2685,3402,6087
2024,Archaeometry (Archaeological Engineering),19,9,28,1,1,2,20,10,30
2024,Architecture,13825,20130,33955,2708,4526,7234,16533,24656,41189
2024,Archive and Documentation Science,57,71,128,9,13,22,66,84,150
2024,Archive Studies,151,200,351,1,4,5,152,204,356
2024,Asian Languages and Cultures/Asian Studies,378,848,1226,238,448,686,616,1296,1912
2024,Astrophysics and Astronomy,209,91,300,280,138,418,489,229,718
2024,Ophthalmic Optics,199,499,698,31,70,101,230,569,799
2024,Immigrant Education,22,85,107,28,51,79,50,136,186
2024,Non-Europ. Lang. and Cult. in Oceania and America,36,59,95,22,44,66,58,103,161
2024,Foreign Affairs Administration,134,158,292,4,2,6,138,160,298
2024,Baltic Studies,1,3,4,,1,1,1,4,5
2024,Banking,393,257,650,36,36,72,429,293,722
2024,Civil Engineering/Structural Engineering,31364,13544,44908,8724,3668,12392,40088,17212,57300
2024,Mining/Mine Engineering,527,161,688,955,273,1228,1482,434,1916
2024,Occupation-specific Foreign Language Training,285,598,883,99,163,262,384,761,1145
2024,"Vocational, Business and Economics Education",748,1691,2439,115,136,251,863,1827,2690
2024,Business Administration,105911,88740,194651,17332,17770,35102,123243,106510,229753
2024,Librarianship,14,50,64,,,,14,50,64
2024,Fine Arts/Graphics,1078,1643,2721,421,864,1285,1499,2507,4006
2024,Sculpting/Statuary Art,98,161,259,60,102,162,158,263,421
2024,Biochemistry,2769,4284,7053,692,1318,2010,3461,5602,9063
2024,Bioinformatics,1145,891,2036,445,535,980,1590,1426,3016
2024,Biology,15687,31482,47169,3165,6327,9492,18852,37809,56661
2024,Biomedicine,527,1700,2227,323,587,910,850,2287,3137
2024,Biotechnology,4011,5942,9953,1444,2154,3598,5455,8096,13551
2024,Brewing Science/Beverage Technology,319,111,430,48,19,67,367,130,497
2024,Armed Forces Administration,270,314,584,,,,270,314,584
2024,Byzantine Studies,2,8,10,17,12,29,19,20,39
2024,Caritas Science,25,44,69,11,8,19,36,52,88
2024,Chemistry,16994,12407,29401,3328,4072,7400,20322,16479,36801
2024,Chemical Engineering/Chemical Process Technology,3977,2239,6216,1188,939,2127,5165,3178,8343
2024,Computer Linguistics,631,539,1170,687,820,1507,1318,1359,2677
2024,Computer and Communication Technology,3198,2138,5336,1188,825,2013,4386,2963,7349
2024,Danish,17,48,65,,1,1,17,49,66
2024,Performing Arts/Stagecraft/Directing,379,933,1312,142,373,515,521,1306,1827
2024,German as a Foreign or Second Language,336,1882,2218,331,1045,1376,667,2927,3594
2024,Pastoral Care Studies,82,123,205,17,17,34,99,140,239
2024,Conducting,102,59,161,89,70,159,191,129,320
2024,Printing and Reproduction Technology,501,751,1252,102,108,210,603,859,1462
2024,Gemstone and Jewellery Design,9,44,53,8,51,59,17,95,112
2024,Electrical Power Engineering,856,152,1008,401,106,507,1257,258,1515
2024,Electrical Engineering/Electronics,32156,3992,36148,18738,5113,23851,50894,9105,59999
2024,Energy Process Engineering,2998,736,3734,1152,325,1477,4150,1061,5211
2024,Nutritional Science,1088,5008,6096,171,781,952,1259,5789,7048
2024,Adult Education and Extracurricular Youth Educat.,466,1542,2008,27,100,127,493,1642,2135
2024,Educational Science (Pedagogy),12079,42780,54859,743,3368,4111,12822,46148,58970
2024,Ethics,325,700,1025,39,71,110,364,771,1135
2024,Ethnology,697,1876,2573,271,499,770,968,2375,3343
2024,European Ethnology and Cultural Studies,668,2001,2669,180,400,580,848,2401,3249
2024,European Economic Studies,644,904,1548,216,238,454,860,1142,2002
2024,"Protestant Religious Pedagogy, Church Educat. Work",166,382,548,7,13,20,173,395,568
2024,"Protestant Theology, Protes. Religious Education",2752,4053,6805,283,206,489,3035,4259,7294
2024,Facility Management,1917,1391,3308,81,58,139,1998,1449,3447
2024,Automotive Technology,7027,576,7603,2758,287,3045,9785,863,10648
2024,Precision Engineering,425,51,476,76,7,83,501,58,559
2024,Manufacturing Technology/Production Engineering,2614,483,3097,1381,275,1656,3995,758,4753
2024,Film and Television Studies,1230,1114,2344,268,341,609,1498,1455,2953
2024,Financial Administration,981,1117,2098,3,9,12,984,1126,2110
2024,Finno-Ugrian Studies,39,60,99,5,9,14,44,69,113
2024,"Forest Science, Forestry",3616,2215,5831,401,370,771,4017,2585,6602
2024,French,718,2718,3436,152,396,548,870,3114,3984
2024,Horticulture,946,770,1716,62,76,138,1008,846,1854
2024,Geography,9607,10276,19883,651,736,1387,10258,11012,21270
2024,Geology/Palaeontology,149,131,280,63,50,113,212,181,393
2024,Geoecology,458,600,1058,58,91,149,516,691,1207
2024,Geophysics,612,560,1172,124,100,224,736,660,1396
2024,Geosciences general,4092,3274,7366,1153,799,1952,5245,4073,9318
2024,German Studies/German,12128,44923,57051,1103,3893,4996,13231,48816,62047
2024,Singing,257,450,707,311,430,741,568,880,1448
2024,History,16269,12275,28544,1266,1288,2554,17535,13563,31098
2024,Health Education,1323,5134,6457,66,264,330,1389,5398,6787
2024,Health Technology,4279,4626,8905,2118,2119,4237,6397,6745,13142
2024,Health Science/Health Management,8636,25051,33687,1162,2827,3989,9798,27878,37676
2024,Glass Technology/Ceramics,54,29,83,11,6,17,65,35,100
2024,Graphic Design/Communication Design,7285,15668,22953,1498,3431,4929,8783,19099,27882
2024,Greek,156,134,290,39,32,71,195,166,361
2024,Primary School Education/Primary Level Education,1950,8962,10912,40,218,258,1990,9180,11170
2024,Domestic and Nutritional Sciences,975,4251,5226,240,375,615,1215,4626,5841
2024,Domestic Science,22,88,110,1,,1,23,88,111
2024,Wood and Fibre Technology,522,112,634,25,9,34,547,121,668
2024,Timber Construction,505,104,609,13,3,16,518,107,625
2024,Wood Science,141,35,176,34,18,52,175,53,228
2024,Metallurgy and Foundry,211,46,257,114,41,155,325,87,412
2024,Indology,25,42,67,19,27,46,44,69,113
2024,Industrial Design/Product Design,1763,1785,3548,318,439,757,2081,2224,4305
2024,Computer Science,88886,18307,107193,32826,12453,45279,121712,30760,152472
2024,Inf./Library Scien. (not at univ. of app.adm.sci.),577,1893,2470,39,113,152,616,2006,2622
2024,Computational Engineer./Technical Computer Science,8669,1410,10079,4328,1450,5778,12997,2860,15857
2024,Interior Architecture,453,3586,4039,77,484,561,530,4070,4600
2024,Internal Administration,2398,4677,7075,15,37,52,2413,4714,7127
2024,Instrumental Music,1091,1010,2101,2161,2549,4710,3252,3559,6811
2024,Interdisc. Studies (specialising in Engineering),11124,4058,15182,4561,1623,6184,15685,5681,21366
2024,Interdisc. Studies (special. in Natural Sciences),3186,3475,6661,1791,1702,3493,4977,5177,10154
2024,"Interdisc. St. (spec. in Law, Econ. and Soc. Sci.)",6906,7889,14795,1398,2162,3560,8304,10051,18355
2024,Interdisc. Studies (spec. in Humanities),4795,10973,15768,1280,2841,4121,6075,13814,19889
2024,"Interdisc. Studies (special. in Art, Art Theory)",196,638,834,174,308,482,370,946,1316
2024,International Business Studies/Management,13901,17802,31703,8862,9326,18188,22763,27128,49891
2024,Iranian Studies,34,46,80,54,84,138,88,130,218
2024,Islamic Studies/Islamic theology,319,426,745,114,86,200,433,512,945
2024,Islamic Studies,243,523,766,114,126,240,357,649,1006
2024,Italian,165,405,570,66,219,285,231,624,855
2024,Japanese Studies,1131,1310,2441,116,241,357,1247,1551,2798
2024,Jazz and Popular Music,1008,371,1379,206,97,303,1214,468,1682
2024,Judaic Studies/Hebrew,147,187,334,48,74,122,195,261,456
2024,Law Enforcement,83,104,187,,,,83,104,187
2024,Cartography,83,89,172,53,75,128,136,164,300
2024,"Catholic Religious Pedagogy, Church Educat. Work",77,163,240,77,91,168,154,254,408
2024,"Catholic Theology, Catholic Religious Education",2086,2746,4832,394,131,525,2480,2877,5357
2024,Caucasian Studies,1,1,2,,2,2,1,3,4
2024,Church Music,263,109,372,37,49,86,300,158,458
2024,Classical Philology,109,162,271,19,27,46,128,189,317
2024,"Communication Technology, Information Engineering",3775,579,4354,2858,1103,3961,6633,1682,8315
2024,Communication Science/Journalism,4384,12101,16485,368,1141,1509,4752,13242,17994
2024,Composition,127,48,175,162,117,279,289,165,454
2024,Arts Education,1018,4951,5969,105,431,536,1123,5382,6505
2024,"Art History, Art Theory",1872,6893,8765,205,950,1155,2077,7843,9920
2024,Plastics Technology,366,90,456,61,18,79,427,108,535
2024,Land Management Engineering/Landscape Design,1885,2913,4798,144,265,409,2029,3178,5207
2024,Landscape Ecology/Biogeography (ex. SF385 s. 2012),500,751,1251,25,49,74,525,800,1325
2024,Latin,565,782,1347,32,28,60,597,810,1407
2024,Latin America Studies,79,170,249,42,87,129,121,257,378
2024,Food Chemistry,554,1070,1624,53,149,202,607,1219,1826
2024,Food Technology,1082,1430,2512,228,396,624,1310,1826,3136
2024,Area of study: Humanities,1388,7303,8691,34,176,210,1422,7479,8901
2024,Area of study: Social Studies,185,207,392,3,4,7,188,211,399
2024,Area of study: Natural Sciences/General Studies,1178,4583,5761,22,89,111,1200,4672,5872
2024,Area of study: Technology,508,161,669,10,4,14,518,165,683
2024,Aeronautical and Aerospace Engineering,5216,822,6038,1479,419,1898,6695,1241,7936
2024,Painting,198,354,552,56,131,187,254,485,739
2024,Mine Surveying,20,9,29,16,5,21,36,14,50
2024,Mechanical Engineering,51250,7389,58639,17347,3438,20785,68597,10827,79424
2024,Materials Engineering,912,366,1278,1187,419,1606,2099,785,2884
2024,Mathematics,22089,20369,42458,3948,2555,6503,26037,22924,48961
2024,Mechatronics,9225,1068,10293,5772,848,6620,14997,1916,16913
2024,Media Informatics,8630,5104,13734,1401,1096,2497,10031,6200,16231
2024,Media Technology,3772,2247,6019,520,300,820,4292,2547,6839
2024,Media Economics/Media Management,3392,6853,10245,375,817,1192,3767,7670,11437
2024,Media Science,3406,8871,12277,368,999,1367,3774,9870,13644
2024,Medicine (General Medicine),35584,67592,103176,5850,8890,14740,41434,76482,117916
2024,Medical Informatics,1276,1026,2302,556,657,1213,1832,1683,3515
2024,Metals Technology,351,57,408,5,3,8,356,60,416
2024,Meteorology,528,409,937,122,87,209,650,496,1146
2024,Microelectronics,40,5,45,318,154,472,358,159,517
2024,Microsystems Technology,877,179,1056,1077,293,1370,1954,472,2426
2024,Dairy Farming,29,18,47,3,13,16,32,31,63
2024,Mineralogy,67,50,117,34,35,69,101,85,186
2024,Medieval and Modern History,381,318,699,44,35,79,425,353,778
2024,Music Education,3191,3938,7129,318,616,934,3509,4554,8063
